monika;0.008;81.959;1013
lashonda;0.008;81.967;1014
judi;0.008;81.975;1015
chelsey;0.008;81.983;1016
antionette;0.008;81.991;1017
margot;0.008;81.999;1018
bobby;0.008;82.007;1019
adelaide;0.008;82.015;1020
nan;0.008;82.023;1021
leeann;0.008;82.03;1022
elisha;0.008;82.038;1023
dessie;0.008;82.046;1024
libby;0.008;82.054;1025
kathi;0.008;82.062;1026
gayla;0.008;82.07;1027
latanya;0.008;82.078;1028
mina;0.008;82.086;1029
mellisa;0.008;82.093;1030
kimberlee;0.008;82.101;1031
jasmin;0.008;82.109;1032
renae;0.008;82.117;1033
zelda;0.008;82.125;1034
elda;0.008;82.132;1035
ma;0.008;82.14;1036
justina;0.008;82.148;1037
gussie;0.008;82.156;1038
emilie;0.008;82.163;1039
camilla;0.008;82.171;1040
abbie;0.008;82.179;1041
rocio;0.008;82.186;1042
kaitlyn;0.008;82.194;1043
jesse;0.008;82.202;1044
edythe;0.008;82.209;1045
ashleigh;0.008;82.217;1046
selina;0.008;82.225;1047
lakesha;0.008;82.232;1048
geri;0.008;82.24;1049
allene;0.008;82.248;1050
pamala;0.008;82.255;1051
michaela;0.008;82.263;1052
dayna;0.008;82.27;1053
caryn;0.008;82.278;1054
rosalia;0.008;82.286;1055
sun;0.007;82.293;1056
jacquline;0.007;82.301;1057
rebeca;0.007;82.308;1058
marybeth;0.007;82.315;1059
krystle;0.007;82.323;1060
iola;0.007;82.33;1061
dottie;0.007;82.338;1062
bennie;0.007;82.345;1063
belle;0.007;82.353;1064
aubrey;0.007;82.36;1065
griselda;0.007;82.367;1066
ernestina;0.007;82.375;1067
elida;0.007;82.382;1068
adrianne;0.007;82.39;1069
demetria;0.007;82.397;1070
delma;0.007;82.404;1071
chong;0.007;82.412;1072
jaqueline;0.007;82.419;1073
destiny;0.007;82.427;1074
arleen;0.007;82.434;1075
virgina;0.007;82.441;1076
retha;0.007;82.448;1077
fatima;0.007;82.456;1078
tillie;0.007;82.463;1079
eleanore;0.007;82.47;1080
cari;0.007;82.478;1081
treva;0.007;82.485;1082
birdie;0.007;82.492;1083
wilhelmina;0.007;82.499;1084
rosalee;0.007;82.506;1085
maurine;0.007;82.514;1086
latrice;0.007;82.521;1087
yong;0.007;82.528;1088
jena;0.007;82.535;1089
taryn;0.007;82.542;1090
elia;0.007;82.549;1091
debby;0.007;82.556;1092
maudie;0.007;82.564;1093
jeanna;0.007;82.571;1094
delilah;0.007;82.578;1095
catrina;0.007;82.585;1096
shonda;0.007;82.592;1097
hortencia;0.007;82.599;1098
theodora;0.007;82.606;1099
teresita;0.007;82.613;1100
robbin;0.007;82.62;1101
danette;0.007;82.627;1102
maryjane;0.007;82.634;1103
freddie;0.007;82.641;1104
delphine;0.007;82.648;1105
brianne;0.007;82.655;1106
nilda;0.007;82.662;1107
danna;0.007;82.669;1108
cindi;0.007;82.676;1109
bess;0.007;82.683;1110
iona;0.007;82.69;1111
hanna;0.007;82.697;1112
ariel;0.007;82.704;1113
winona;0.007;82.711;1114
vida;0.007;82.718;1115
rosita;0.007;82.725;1116
marianna;0.007;82.731;1117
william;0.007;82.738;1118
racheal;0.007;82.745;1119
guillermina;0.007;82.752;1120
eloisa;0.007;82.759;1121
celestine;0.007;82.766;1122
caren;0.007;82.773;1123
malissa;0.007;82.78;1124
lona;0.007;82.786;1125
chantel;0.007;82.793;1126
shellie;0.007;82.8;1127
marisela;0.007;82.807;1128
leora;0.007;82.814;1129
agatha;0.007;82.82;1130
soledad;0.007;82.827;1131
migdalia;0.007;82.834;1132
ivette;0.007;82.84;1133
christen;0.007;82.847;1134
athena;0.007;82.854;1135
janel;0.007;82.861;1136
chloe;0.007;82.867;1137
veda;0.007;82.874;1138
pattie;0.007;82.881;1139
tessie;0.007;82.887;1140
tera;0.007;82.894;1141
marilynn;0.007;82.901;1142
lucretia;0.007;82.907;1143
karrie;0.007;82.914;1144
dinah;0.007;82.92;1145
daniela;0.007;82.927;1146
alecia;0.007;82.934;1147
adelina;0.007;82.94;1148
vernice;0.007;82.947;1149
shiela;0.007;82.953;1150
portia;0.007;82.96;1151
merry;0.007;82.967;1152
lashawn;0.007;82.973;1153
devon;0.007;82.98;1154
dara;0.007;82.986;1155
tawana;0.007;82.993;1156
oma;0.007;82.999;1157
verda;0.007;83.006;1158
christin;0.007;83.012;1159
alene;0.007;83.019;1160
zella;0.006;83.025;1161
sandi;0.006;83.032;1162
rafaela;0.006;83.038;1163
maya;0.006;83.045;1164
kira;0.006;83.051;1165
candida;0.006;83.058;1166
alvina;0.006;83.064;1167
suzan;0.006;83.071;1168
shayla;0.006;83.077;1169
lyn;0.006;83.083;1170
lettie;0.006;83.09;1171
alva;0.006;83.096;1172
samatha;0.006;83.103;1173
oralia;0.006;83.109;1174
matilde;0.006;83.115;1175
madonna;0.006;83.122;1176
larissa;0.006;83.128;1177
vesta;0.006;83.134;1178
renita;0.006;83.141;1179
india;0.006;83.147;1180
delois;0.006;83.153;1181
shanda;0.006;83.159;1182
phillis;0.006;83.166;1183
lorri;0.006;83.172;1184
erlinda;0.006;83.178;1185
cruz;0.006;83.185;1186
cathrine;0.006;83.191;1187
barb;0.006;83.197;1188
zoe;0.006;83.203;1189
isabell;0.006;83.21;1190
ione;0.006;83.216;1191
gisela;0.006;83.222;1192
charlie;0.006;83.228;1193
valencia;0.006;83.235;1194
roxanna;0.006;83.241;1195
mayme;0.006;83.247;1196
kisha;0.006;83.253;1197
ellie;0.006;83.259;1198
mellissa;0.006;83.266;1199
dorris;0.006;83.272;1200
dalia;0.006;83.278;1201
bella;0.006;83.284;1202
annetta;0.006;83.29;1203
zoila;0.006;83.296;1204
reta;0.006;83.302;1205
reina;0.006;83.308;1206
lauretta;0.006;83.315;1207
kylie;0.006;83.321;1208
christal;0.006;83.327;1209
pilar;0.006;83.333;1210
charla;0.006;83.339;1211
elissa;0.006;83.345;1212
tiffani;0.006;83.351;1213
tana;0.006;83.357;1214
paulina;0.006;83.363;1215
leota;0.006;83.369;1216
breanna;0.006;83.375;1217
jayme;0.006;83.381;1218
carmel;0.006;83.387;1219
vernell;0.006;83.393;1220
tomasa;0.006;83.399;1221
mandi;0.006;83.405;1222
dominga;0.006;83.411;1223
santa;0.006;83.417;1224
melodie;0.006;83.423;1225
lura;0.006;83.429;1226
alexa;0.006;83.435;1227
tamela;0.006;83.441;1228
ryan;0.006;83.447;1229
mirna;0.006;83.453;1230
kerrie;0.006;83.458;1231
venus;0.006;83.464;1232
noel;0.006;83.47;1233
felicita;0.006;83.476;1234
cristy;0.006;83.482;1235
carmelita;0.006;83.488;1236
berniece;0.006;83.494;1237
annemarie;0.006;83.5;1238
tiara;0.006;83.505;1239
roseanne;0.006;83.511;1240
missy;0.006;83.517;1241
cori;0.006;83.523;1242
roxana;0.006;83.529;1243
pricilla;0.006;83.535;1244
kristal;0.006;83.54;1245
jung;0.006;83.546;1246
elyse;0.006;83.552;1247
haydee;0.006;83.558;1248
aletha;0.006;83.564;1249
bettina;0.006;83.569;1250
marge;0.006;83.575;1251
gillian;0.006;83.581;1252
filomena;0.006;83.586;1253
charles;0.006;83.592;1254
zenaida;0.006;83.598;1255
harriette;0.006;83.603;1256
caridad;0.006;83.609;1257
vada;0.006;83.615;1258
una;0.006;83.62;1259
aretha;0.006;83.626;1260
pearline;0.006;83.632;1261
marjory;0.006;83.637;1262
marcela;0.006;83.643;1263
flor;0.006;83.648;1264
evette;0.006;83.654;1265
elouise;0.006;83.659;1266
alina;0.006;83.665;1267
trinidad;0.006;83.671;1268
david;0.006;83.676;1269
damaris;0.006;83.682;1270
catharine;0.006;83.687;1271
carroll;0.006;83.693;1272
belva;0.006;83.698;1273
nakia;0.005;83.704;1274
marlena;0.005;83.709;1275
luanne;0.005;83.715;1276
lorine;0.005;83.72;1277
karon;0.005;83.726;1278
dorene;0.005;83.731;1279
danita;0.005;83.737;1280
brenna;0.005;83.742;1281
tatiana;0.005;83.748;1282
sammie;0.005;83.753;1283
louann;0.005;83.759;1284
loren;0.005;83.764;1285
julianna;0.005;83.77;1286
andria;0.005;83.775;1287
philomena;0.005;83.78;1288
lucila;0.005;83.786;1289
leonora;0.005;83.791;1290
dovie;0.005;83.797;1291
romona;0.005;83.802;1292
mimi;0.005;83.808;1293
jacquelin;0.005;83.813;1294
gaye;0.005;83.818;1295
tonja;0.005;83.824;1296
misti;0.005;83.829;1297
joe;0.005;83.835;1298
gene;0.005;83.84;1299
chastity;0.005;83.845;1300
stacia;0.005;83.851;1301
roxann;0.005;83.856;1302
micaela;0.005;83.861;1303
nikita;0.005;83.867;1304
mei;0.005;83.872;1305
velda;0.005;83.877;1306
marlys;0.005;83.882;1307
johnna;0.005;83.888;1308
aura;0.005;83.893;1309
lavern;0.005;83.898;1310
ivonne;0.005;83.903;1311
hayley;0.005;83.909;1312
nicki;0.005;83.914;1313
majorie;0.005;83.919;1314
herlinda;0.005;83.924;1315
george;0.005;83.93;1316
alpha;0.005;83.935;1317
yadira;0.005;83.94;1318
perla;0.005;83.945;1319
gregoria;0.005;83.95;1320
daniel;0.005;83.955;1321
antonette;0.005;83.961;1322
shelli;0.005;83.966;1323
mozelle;0.005;83.971;1324
mariah;0.005;83.976;1325
joelle;0.005;83.981;1326
cordelia;0.005;83.986;1327
josette;0.005;83.992;1328
chiquita;0.005;83.997;1329
trista;0.005;84.002;1330
louis;0.005;84.007;1331
laquita;0.005;84.012;1332
georgiana;0.005;84.017;1333
candi;0.005;84.022;1334
shanon;0.005;84.027;1335
lonnie;0.005;84.032;1336
hildegard;0.005;84.037;1337
cecil;0.005;84.042;1338
valentina;0.005;84.047;1339
stephany;0.005;84.052;1340
magda;0.005;84.057;1341
karol;0.005;84.062;1342
gerry;0.005;84.067;1343
gabriella;0.005;84.072;1344
tiana;0.005;84.077;1345
roma;0.005;84.082;1346
richelle;0.005;84.087;1347
ray;0.005;84.092;1348
princess;0.005;84.097;1349
oleta;0.005;84.102;1350
jacque;0.005;84.107;1351
idella;0.005;84.112;1352
alaina;0.005;84.117;1353
suzanna;0.005;84.122;1354
jovita;0.005;84.127;1355
blair;0.005;84.132;1356
tosha;0.005;84.137;1357
raven;0.005;84.142;1358
nereida;0.005;84.147;1359
marlyn;0.005;84.152;1360
kyla;0.005;84.157;1361
joseph;0.005;84.162;1362
delfina;0.005;84.167;1363
tena;0.005;84.172;1364
stephenie;0.005;84.177;1365
sabina;0.005;84.182;1366
nathalie;0.005;84.186;1367
marcelle;0.005;84.191;1368
gertie;0.005;84.196;1369
darleen;0.005;84.201;1370
thea;0.005;84.206;1371
sharonda;0.005;84.211;1372
shantel;0.005;84.216;1373
belen;0.005;84.221;1374
venessa;0.005;84.225;1375
rosalina;0.005;84.23;1376
ona;0.005;84.235;1377
genoveva;0.005;84.24;1378
corey;0.005;84.245;1379
clementine;0.005;84.25;1380
rosalba;0.005;84.254;1381
renate;0.005;84.259;1382
renata;0.005;84.264;1383
mi;0.005;84.269;1384
ivory;0.005;84.274;1385
georgianna;0.005;84.278;1386
floy;0.005;84.283;1387
dorcas;0.005;84.288;1388
ariana;0.005;84.293;1389
tyra;0.005;84.298;1390
theda;0.005;84.302;1391
mariam;0.005;84.307;1392
juli;0.005;84.312;1393
jesica;0.005;84.317;1394
donnie;0.005;84.321;1395
vikki;0.005;84.326;1396
verla;0.005;84.331;1397
roselyn;0.005;84.336;1398
melvina;0.005;84.34;1399
jannette;0.005;84.345;1400
ginny;0.005;84.35;1401
debrah;0.005;84.355;1402
corrie;0.005;84.359;1403
asia;0.005;84.364;1404
violeta;0.005;84.369;1405
myrtis;0.005;84.374;1406
latricia;0.005;84.378;1407
collette;0.005;84.383;1408
charleen;0.005;84.388;1409
anissa;0.005;84.392;1410
viviana;0.005;84.397;1411
twyla;0.005;84.402;1412
precious;0.005;84.406;1413
nedra;0.005;84.411;1414
latonia;0.005;84.416;1415
lan;0.005;84.42;1416
hellen;0.005;84.425;1417
fabiola;0.005;84.43;1418
annamarie;0.005;84.435;1419
adell;0.005;84.439;1420
sharyn;0.005;84.444;1421
chantal;0.005;84.448;1422
niki;0.005;84.453;1423
maud;0.005;84.458;1424
lizette;0.005;84.462;1425
lindy;0.005;84.467;1426
kia;0.005;84.472;1427
kesha;0.005;84.476;1428
jeana;0.005;84.481;1429
danelle;0.005;84.485;1430
charline;0.005;84.49;1431
chanel;0.005;84.495;1432
carrol;0.005;84.499;1433
valorie;0.005;84.504;1434
lia;0.005;84.508;1435
dortha;0.005;84.513;1436
cristal;0.005;84.518;1437
sunny;0.005;84.522;1438
leone;0.005;84.527;1439
leilani;0.005;84.531;1440
gerri;0.005;84.536;1441
debi;0.005;84.54;1442
andra;0.005;84.545;1443
keshia;0.005;84.549;1444
ima;0.005;84.554;1445
eulalia;0.005;84.558;1446
easter;0.005;84.563;1447
dulce;0.005;84.568;1448
natividad;0.004;84.572;1449
linnie;0.004;84.577;1450
kami;0.004;84.581;1451
georgie;0.004;84.586;1452
catina;0.004;84.59;1453
brook;0.004;84.594;1454
alda;0.004;84.599;1455
winnifred;0.004;84.603;1456
sharla;0.004;84.608;1457
ruthann;0.004;84.612;1458
meaghan;0.004;84.617;1459
magdalene;0.004;84.621;1460
lissette;0.004;84.626;1461
adelaida;0.004;84.63;1462
venita;0.004;84.635;1463
trena;0.004;84.639;1464
shirlene;0.004;84.643;1465
shameka;0.004;84.648;1466
elizebeth;0.004;84.652;1467
dian;0.004;84.657;1468
shanta;0.004;84.661;1469
mickey;0.004;84.666;1470
latosha;0.004;84.67;1471
carlotta;0.004;84.674;1472
windy;0.004;84.679;1473
soon;0.004;84.683;1474
rosina;0.004;84.687;1475
mariann;0.004;84.692;1476
leisa;0.004;84.696;1477
jonnie;0.004;84.701;1478
dawna;0.004;84.705;1479
cathie;0.004;84.709;1480
billy;0.004;84.714;1481
astrid;0.004;84.718;1482
sidney;0.004;84.722;1483
laureen;0.004;84.726;1484
janeen;0.004;84.731;1485
holli;0.004;84.735;1486
fawn;0.004;84.739;1487
vickey;0.004;84.744;1488
teressa;0.004;84.748;1489
shante;0.004;84.752;1490
rubye;0.004;84.756;1491
marcelina;0.004;84.761;1492
chanda;0.004;84.765;1493
cary;0.004;84.769;1494
terese;0.004;84.774;1495
scarlett;0.004;84.778;1496
marty;0.004;84.782;1497
marnie;0.004;84.786;1498
lulu;0.004;84.79;1499
lisette;0.004;84.795;1500
jeniffer;0.004;84.799;1501
elenor;0.004;84.803;1502
dorinda;0.004;84.807;1503
donita;0.004;84.812;1504
carman;0.004;84.816;1505
bernita;0.004;84.82;1506
altagracia;0.004;84.824;1507
aleta;0.004;84.829;1508
adrianna;0.004;84.833;1509
zoraida;0.004;84.837;1510
ronnie;0.004;84.841;1511
nicola;0.004;84.845;1512
lyndsey;0.004;84.85;1513
kendall;0.004;84.854;1514
janina;0.004;84.858;1515
chrissy;0.004;84.862;1516
ami;0.004;84.867;1517
starla;0.004;84.871;1518
phylis;0.004;84.875;1519
phuong;0.004;84.879;1520
kyra;0.004;84.883;1521
charisse;0.004;84.887;1522
blanch;0.004;84.892;1523
sanjuanita;0.004;84.896;1524
rona;0.004;84.9;1525
nanci;0.004;84.904;1526
marilee;0.004;84.908;1527
maranda;0.004;84.912;1528
cory;0.004;84.916;1529
brigette;0.004;84.921;1530
sanjuana;0.004;84.925;1531
marita;0.004;84.929;1532
kassandra;0.004;84.933;1533
joycelyn;0.004;84.937;1534
ira;0.004;84.941;1535
felipa;0.004;84.945;1536
chelsie;0.004;84.949;1537
bonny;0.004;84.954;1538
mireya;0.004;84.958;1539
lorenza;0.004;84.962;1540
kyong;0.004;84.966;1541
ileana;0.004;84.97;1542
candelaria;0.004;84.974;1543
tony;0.004;84.978;1544
toby;0.004;84.982;1545
sherie;0.004;84.986;1546
ok;0.004;84.99;1547
mark;0.004;84.994;1548
lucie;0.004;84.998;1549
leatrice;0.004;85.002;1550
lakeshia;0.004;85.006;1551
gerda;0.004;85.01;1552
edie;0.004;85.014;1553
bambi;0.004;85.018;1554
marylin;0.004;85.023;1555
lavon;0.004;85.027;1556
hortense;0.004;85.031;1557
garnet;0.004;85.035;1558
evie;0.004;85.039;1559
tressa;0.004;85.043;1560
shayna;0.004;85.047;1561
lavina;0.004;85.051;1562
kyung;0.004;85.055;1563
jeanetta;0.004;85.059;1564
sherrill;0.004;85.062;1565
shara;0.004;85.066;1566
phyliss;0.004;85.07;1567
mittie;0.004;85.074;1568
anabel;0.004;85.078;1569
alesia;0.004;85.082;1570
thuy;0.004;85.086;1571
tawanda;0.004;85.09;1572
richard;0.004;85.094;1573
joanie;0.004;85.098;1574
tiffanie;0.004;85.102;1575
lashanda;0.004;85.106;1576
karissa;0.004;85.11;1577
enriqueta;0.004;85.114;1578
daria;0.004;85.117;1579
daniella;0.004;85.121;1580
corinna;0.004;85.125;1581
alanna;0.004;85.129;1582
abbey;0.004;85.133;1583
roxane;0.004;85.137;1584
roseanna;0.004;85.141;1585
magnolia;0.004;85.145;1586
lida;0.004;85.148;1587
kyle;0.004;85.152;1588
joellen;0.004;85.156;1589
era;0.004;85.16;1590
coral;0.004;85.164;1591
carleen;0.004;85.168;1592
tresa;0.004;85.172;1593
peggie;0.004;85.175;1594
novella;0.004;85.179;1595
nila;0.004;85.183;1596
maybelle;0.004;85.187;1597
jenelle;0.004;85.191;1598
carina;0.004;85.195;1599
nova;0.004;85.198;1600
melina;0.004;85.202;1601
marquerite;0.004;85.206;1602
margarette;0.004;85.21;1603
josephina;0.004;85.214;1604
evonne;0.004;85.217;1605
devin;0.004;85.221;1606
cinthia;0.004;85.225;1607
albina;0.004;85.229;1608
toya;0.004;85.233;1609
tawnya;0.004;85.236;1610
sherita;0.004;85.24;1611
santos;0.004;85.244;1612
myriam;0.004;85.248;1613
lizabeth;0.004;85.251;1614
lise;0.004;85.255;1615
keely;0.004;85.259;1616
jenni;0.004;85.263;1617
giselle;0.004;85.266;1618
cheryle;0.004;85.27;1619
ardith;0.004;85.274;1620
ardis;0.004;85.278;1621
alesha;0.004;85.282;1622
adriane;0.004;85.285;1623
shaina;0.004;85.289;1624
linnea;0.004;85.293;1625
karolyn;0.004;85.297;1626
hong;0.004;85.3;1627
florida;0.004;85.304;1628
felisha;0.004;85.308;1629
dori;0.004;85.311;1630
darci;0.004;85.315;1631
artie;0.004;85.319;1632
armida;0.004;85.323;1633
zola;0.004;85.326;1634
xiomara;0.004;85.33;1635
vergie;0.004;85.334;1636
shamika;0.004;85.338;1637
nena;0.004;85.341;1638
nannette;0.004;85.345;1639
maxie;0.004;85.349;1640
lovie;0.004;85.352;1641
jeane;0.004;85.356;1642
jaimie;0.004;85.36;1643
inge;0.004;85.363;1644
farrah;0.004;85.367;1645
elaina;0.004;85.371;1646
caitlyn;0.004;85.375;1647
starr;0.004;85.378;1648
felicitas;0.004;85.382;1649
cherly;0.004;85.386;1650
caryl;0.004;85.389;1651
yolonda;0.004;85.393;1652
yasmin;0.004;85.397;1653
teena;0.004;85.4;1654
prudence;0.004;85.404;1655
pennie;0.004;85.407;1656
nydia;0.004;85.411;1657
mackenzie;0.004;85.415;1658
orpha;0.004;85.418;1659
marvel;0.004;85.422;1660
lizbeth;0.004;85.426;1661
laurette;0.004;85.429;1662
jerrie;0.004;85.433;1663
hermelinda;0.004;85.436;1664
carolee;0.004;85.44;1665
tierra;0.004;85.444;1666
mirian;0.004;85.447;1667
meta;0.004;85.451;1668
melony;0.004;85.454;1669
kori;0.004;85.458;1670
jennette;0.004;85.462;1671
jamila;0.004;85.465;1672
ena;0.004;85.469;1673
anh;0.004;85.472;1674
yoshiko;0.004;85.476;1675
susannah;0.004;85.479;1676
salina;0.004;85.483;1677
rhiannon;0.004;85.486;1678
joleen;0.004;85.49;1679
cristine;0.004;85.494;1680
ashton;0.004;85.497;1681
aracely;0.004;85.501;1682
tomeka;0.004;85.504;1683
shalonda;0.004;85.508;1684
marti;0.004;85.511;1685
lacie;0.004;85.515;1686
kala;0.004;85.518;1687
jada;0.004;85.522;1688
ilse;0.004;85.525;1689
hailey;0.004;85.529;1690
brittani;0.004;85.532;1691
zona;0.003;85.536;1692
syble;0.003;85.539;1693
sherryl;0.003;85.543;1694
randy;0.003;85.546;1695
nidia;0.003;85.55;1696
marlo;0.003;85.553;1697
kandice;0.003;85.557;1698
kandi;0.003;85.56;1699
deb;0.003;85.564;1700
dean;0.003;85.567;1701
america;0.003;85.571;1702
alycia;0.003;85.574;1703
tommy;0.003;85.578;1704
ronna;0.003;85.581;1705
norene;0.003;85.585;1706
mercy;0.003;85.588;1707
jose;0.003;85.591;1708
ingeborg;0.003;85.595;1709
giovanna;0.003;85.598;1710
gemma;0.003;85.602;1711
christel;0.003;85.605;1712
audry;0.003;85.609;1713
zora;0.003;85.612;1714
vita;0.003;85.616;1715
van;0.003;85.619;1716
trish;0.003;85.622;1717
stephaine;0.003;85.626;1718
shirlee;0.003;85.629;1719
shanika;0.003;85.633;1720
melonie;0.003;85.636;1721
mazie;0.003;85.639;1722
jazmin;0.003;85.643;1723
inga;0.003;85.646;1724
hoa;0.003;85.65;1725
hettie;0.003;85.653;1726
geralyn;0.003;85.657;1727
fonda;0.003;85.66;1728
estrella;0.003;85.663;1729
adella;0.003;85.667;1730
su;0.003;85.67;1731
sarita;0.003;85.674;1732
rina;0.003;85.677;1733
milissa;0.003;85.68;1734
maribeth;0.003;85.684;1735
golda;0.003;85.687;1736
evon;0.003;85.691;1737
ethelyn;0.003;85.694;1738
enedina;0.003;85.697;1739
cherise;0.003;85.701;1740
chana;0.003;85.704;1741
velva;0.003;85.708;1742
tawanna;0.003;85.711;1743
sade;0.003;85.714;1744
mirta;0.003;85.718;1745
li;0.003;85.721;1746
karie;0.003;85.724;1747
jacinta;0.003;85.728;1748
elna;0.003;85.731;1749
davina;0.003;85.734;1750
cierra;0.003;85.738;1751
ashlie;0.003;85.741;1752
albertha;0.003;85.744;1753
tanesha;0.003;85.748;1754
stephani;0.003;85.751;1755
nelle;0.003;85.754;1756
mindi;0.003;85.758;1757
lu;0.003;85.761;1758
lorinda;0.003;85.764;1759
larue;0.003;85.768;1760
florene;0.003;85.771;1761
demetra;0.003;85.774;1762
dedra;0.003;85.778;1763
ciara;0.003;85.781;1764
chantelle;0.003;85.784;1765
ashly;0.003;85.788;1766
suzy;0.003;85.791;1767
rosalva;0.003;85.794;1768
noelia;0.003;85.798;1769
lyda;0.003;85.801;1770
leatha;0.003;85.804;1771
krystyna;0.003;85.808;1772
kristan;0.003;85.811;1773
karri;0.003;85.814;1774
darline;0.003;85.817;1775
darcie;0.003;85.821;1776
cinda;0.003;85.824;1777
cheyenne;0.003;85.827;1778
cherrie;0.003;85.831;1779
awilda;0.003;85.834;1780
almeda;0.003;85.837;1781
rolanda;0.003;85.84;1782
lanette;0.003;85.844;1783
jerilyn;0.003;85.847;1784
gisele;0.003;85.85;1785
evalyn;0.003;85.854;1786
cyndi;0.003;85.857;1787
cleta;0.003;85.86;1788
carin;0.003;85.863;1789
zina;0.003;85.867;1790
zena;0.003;85.87;1791
velia;0.003;85.873;1792
tanika;0.003;85.876;1793
paul;0.003;85.88;1794
charissa;0.003;85.883;1795
thomas;0.003;85.886;1796
talia;0.003;85.889;1797
margarete;0.003;85.892;1798
lavonda;0.003;85.896;1799
kaylee;0.003;85.899;1800
kathlene;0.003;85.902;1801
jonna;0.003;85.905;1802
irena;0.003;85.908;1803
ilona;0.003;85.912;1804
idalia;0.003;85.915;1805
candis;0.003;85.918;1806
candance;0.003;85.921;1807
brandee;0.003;85.924;1808
anitra;0.003;85.928;1809
alida;0.003;85.931;1810
sigrid;0.003;85.934;1811
nicolette;0.003;85.937;1812
maryjo;0.003;85.94;1813
linette;0.003;85.944;1814
hedwig;0.003;85.947;1815
christiana;0.003;85.95;1816
cassidy;0.003;85.953;1817
alexia;0.003;85.956;1818
tressie;0.003;85.959;1819
modesta;0.003;85.962;1820
lupita;0.003;85.966;1821
lita;0.003;85.969;1822
gladis;0.003;85.972;1823
evelia;0.003;85.975;1824
davida;0.003;85.978;1825
cherri;0.003;85.981;1826
cecily;0.003;85.984;1827
ashely;0.003;85.988;1828
annabel;0.003;85.991;1829
agustina;0.003;85.994;1830
wanita;0.003;85.997;1831
shirly;0.003;86;1832
rosaura;0.003;86.003;1833
hulda;0.003;86.006;1834
eun;0.003;86.009;1835
bailey;0.003;86.013;1836
yetta;0.003;86.016;1837
verona;0.003;86.019;1838
thomasina;0.003;86.022;1839
sibyl;0.003;86.025;1840
shannan;0.003;86.028;1841
mechelle;0.003;86.031;1842
lue;0.003;86.034;1843
leandra;0.003;86.037;1844
lani;0.003;86.04;1845
kylee;0.003;86.043;1846
kandy;0.003;86.046;1847
jolynn;0.003;86.049;1848
ferne;0.003;86.053;1849
eboni;0.003;86.056;1850
corene;0.003;86.059;1851
alysia;0.003;86.062;1852
zula;0.003;86.065;1853
nada;0.003;86.068;1854
moira;0.003;86.071;1855
lyndsay;0.003;86.074;1856
lorretta;0.003;86.077;1857
juan;0.003;86.08;1858
jammie;0.003;86.083;1859
hortensia;0.003;86.086;1860
gaynell;0.003;86.089;1861
cameron;0.003;86.092;1862
adria;0.003;86.095;1863
vina;0.003;86.098;1864
vicenta;0.003;86.101;1865
tangela;0.003;86.104;1866
stephine;0.003;86.107;1867
norine;0.003;86.11;1868
nella;0.003;86.113;1869
liana;0.003;86.116;1870
leslee;0.003;86.119;1871
kimberely;0.003;86.122;1872
iliana;0.003;86.125;1873
glory;0.003;86.128;1874
felica;0.003;86.131;1875
emogene;0.003;86.134;1876
elfriede;0.003;86.137;1877
eden;0.003;86.14;1878
eartha;0.003;86.144;1879
carma;0.003;86.147;1880
bea;0.003;86.15;1881
ocie;0.003;86.153;1882
marry;0.003;86.156;1883
lennie;0.003;86.158;1884
kiara;0.003;86.161;1885
jacalyn;0.003;86.164;1886
carlota;0.003;86.167;1887
arielle;0.003;86.17;1888
yu;0.003;86.173;1889
star;0.003;86.176;1890
otilia;0.003;86.179;1891
kirstin;0.003;86.182;1892
kacey;0.003;86.185;1893
johnetta;0.003;86.188;1894
joey;0.003;86.191;1895
joetta;0.003;86.194;1896
jeraldine;0.003;86.197;1897
jaunita;0.003;86.2;1898
elana;0.003;86.203;1899
dorthea;0.003;86.206;1900
cami;0.003;86.209;1901
amada;0.003;86.212;1902
adelia;0.003;86.215;1903
vernita;0.003;86.218;1904
tamar;0.003;86.221;1905
siobhan;0.003;86.223;1906
renea;0.003;86.226;1907
rashida;0.003;86.229;1908
ouida;0.003;86.232;1909
odell;0.003;86.235;1910
nilsa;0.003;86.238;1911
meryl;0.003;86.241;1912
kristyn;0.003;86.244;1913
julieta;0.003;86.247;1914
danica;0.003;86.25;1915
breanne;0.003;86.253;1916
aurea;0.003;86.256;1917
anglea;0.003;86.259;1918
sherron;0.003;86.261;1919
odette;0.003;86.264;1920
malia;0.003;86.267;1921
lorelei;0.003;86.27;1922
lin;0.003;86.273;1923
leesa;0.003;86.276;1924
kenna;0.003;86.279;1925
kathlyn;0.003;86.282;1926
fiona;0.003;86.285;1927
charlette;0.003;86.287;1928
suzie;0.003;86.29;1929
shantell;0.003;86.293;1930
sabra;0.003;86.296;1931
racquel;0.003;86.299;1932
myong;0.003;86.302;1933
mira;0.003;86.305;1934
martine;0.003;86.307;1935
lucienne;0.003;86.31;1936
lavada;0.003;86.313;1937
juliann;0.003;86.316;1938
johnie;0.003;86.319;1939
elvera;0.003;86.322;1940
delphia;0.003;86.325;1941
clair;0.003;86.327;1942
christiane;0.003;86.33;1943
charolette;0.003;86.333;1944
carri;0.003;86.336;1945
augustine;0.003;86.339;1946
asha;0.003;86.342;1947
angella;0.003;86.345;1948
paola;0.003;86.347;1949
ninfa;0.003;86.35;1950
