lyndon;0.005;89.224;1020
keenan;0.005;89.229;1021
werner;0.005;89.234;1022
theo;0.005;89.238;1023
geraldo;0.005;89.243;1024
lou;0.005;89.248;1025
columbus;0.005;89.253;1026
chet;0.005;89.257;1027
bertram;0.005;89.262;1028
markus;0.005;89.267;1029
huey;0.005;89.271;1030
hilton;0.005;89.276;1031
dwain;0.005;89.281;1032
donte;0.005;89.285;1033
tyron;0.005;89.29;1034
omer;0.005;89.295;1035
isaias;0.005;89.299;1036
hipolito;0.005;89.304;1037
fermin;0.005;89.309;1038
chung;0.005;89.313;1039
adalberto;0.005;89.318;1040
valentine;0.005;89.323;1041
jamey;0.005;89.327;1042
bo;0.005;89.332;1043
barrett;0.005;89.336;1044
whitney;0.005;89.341;1045
teodoro;0.005;89.345;1046
mckinley;0.005;89.35;1047
maximo;0.005;89.355;1048
garfield;0.005;89.359;1049
sol;0.005;89.364;1050
raleigh;0.005;89.368;1051
lawerence;0.005;89.373;1052
abram;0.005;89.377;1053
rashad;0.004;89.382;1054
king;0.004;89.386;1055
emmitt;0.004;89.391;1056
daron;0.004;89.395;1057
chong;0.004;89.4;1058
samual;0.004;89.404;1059
paris;0.004;89.409;1060
otha;0.004;89.413;1061
miquel;0.004;89.418;1062
lacy;0.004;89.422;1063
eusebio;0.004;89.426;1064
dong;0.004;89.431;1065
domenic;0.004;89.435;1066
darron;0.004;89.44;1067
buster;0.004;89.444;1068
antonia;0.004;89.449;1069
wilber;0.004;89.453;1070
renato;0.004;89.458;1071
jc;0.004;89.462;1072
hoyt;0.004;89.466;1073
haywood;0.004;89.471;1074
ezekiel;0.004;89.475;1075
chas;0.004;89.48;1076
florentino;0.004;89.484;1077
elroy;0.004;89.489;1078
clemente;0.004;89.493;1079
arden;0.004;89.497;1080
neville;0.004;89.502;1081
kelley;0.004;89.506;1082
edison;0.004;89.51;1083
deshawn;0.004;89.515;1084
carrol;0.004;89.519;1085
shayne;0.004;89.523;1086
nathanial;0.004;89.528;1087
jordon;0.004;89.532;1088
danilo;0.004;89.536;1089
claud;0.004;89.541;1090
val;0.004;89.545;1091
sherwood;0.004;89.549;1092
raymon;0.004;89.554;1093
rayford;0.004;89.558;1094
cristobal;0.004;89.562;1095
ambrose;0.004;89.567;1096
titus;0.004;89.571;1097
hyman;0.004;89.575;1098
felton;0.004;89.579;1099
ezequiel;0.004;89.584;1100
erasmo;0.004;89.588;1101
stanton;0.004;89.592;1102
lonny;0.004;89.596;1103
len;0.004;89.601;1104
ike;0.004;89.605;1105
milan;0.004;89.609;1106
lino;0.004;89.613;1107
jarod;0.004;89.617;1108
herb;0.004;89.622;1109
andreas;0.004;89.626;1110
walton;0.004;89.63;1111
rhett;0.004;89.634;1112
palmer;0.004;89.638;1113
jude;0.004;89.642;1114
douglass;0.004;89.647;1115
cordell;0.004;89.651;1116
oswaldo;0.004;89.655;1117
ellsworth;0.004;89.659;1118
virgilio;0.004;89.663;1119
toney;0.004;89.667;1120
nathanael;0.004;89.671;1121
del;0.004;89.675;1122
britt;0.004;89.679;1123
benedict;0.004;89.684;1124
mose;0.004;89.688;1125
hong;0.004;89.692;1126
leigh;0.004;89.696;1127
johnson;0.004;89.7;1128
isreal;0.004;89.704;1129
gayle;0.004;89.708;1130
garret;0.004;89.712;1131
fausto;0.004;89.716;1132
asa;0.004;89.72;1133
arlen;0.004;89.724;1134
zack;0.004;89.728;1135
warner;0.004;89.732;1136
modesto;0.004;89.736;1137
francesco;0.004;89.74;1138
manual;0.004;89.744;1139
jae;0.004;89.748;1140
gaylord;0.004;89.752;1141
gaston;0.004;89.756;1142
filiberto;0.004;89.759;1143
deangelo;0.004;89.763;1144
michale;0.004;89.767;1145
granville;0.004;89.771;1146
wes;0.004;89.775;1147
malik;0.004;89.779;1148
zackary;0.004;89.783;1149
tuan;0.004;89.787;1150
nicky;0.004;89.79;1151
eldridge;0.004;89.794;1152
cristopher;0.004;89.798;1153
cortez;0.004;89.802;1154
antione;0.004;89.806;1155
malcom;0.004;89.809;1156
long;0.004;89.813;1157
korey;0.004;89.817;1158
jospeh;0.004;89.821;1159
colton;0.004;89.825;1160
waylon;0.004;89.828;1161
von;0.004;89.832;1162
hosea;0.004;89.836;1163
shad;0.004;89.84;1164
santo;0.004;89.843;1165
rudolf;0.004;89.847;1166
rolf;0.004;89.851;1167
rey;0.004;89.855;1168
renaldo;0.004;89.858;1169
marcellus;0.004;89.862;1170
lucius;0.004;89.866;1171
lesley;0.004;89.87;1172
kristofer;0.004;89.873;1173
boyce;0.004;89.877;1174
benton;0.004;89.881;1175
man;0.004;89.884;1176
kasey;0.004;89.888;1177
jewell;0.004;89.892;1178
hayden;0.004;89.895;1179
harland;0.004;89.899;1180
arnoldo;0.004;89.903;1181
rueben;0.004;89.907;1182
leandro;0.004;89.91;1183
kraig;0.004;89.914;1184
jerrell;0.004;89.918;1185
jeromy;0.004;89.921;1186
hobert;0.004;89.925;1187
cedrick;0.004;89.929;1188
arlie;0.004;89.932;1189
winford;0.004;89.936;1190
wally;0.004;89.939;1191
patricia;0.004;89.943;1192
luigi;0.004;89.947;1193
keneth;0.004;89.95;1194
jacinto;0.004;89.954;1195
graig;0.004;89.958;1196
franklyn;0.004;89.961;1197
edmundo;0.004;89.965;1198
sid;0.004;89.968;1199
porter;0.004;89.972;1200
leif;0.004;89.976;1201
lauren;0.004;89.979;1202
jeramy;0.004;89.983;1203
elisha;0.004;89.986;1204
buck;0.004;89.99;1205
willian;0.004;89.994;1206
vincenzo;0.004;89.997;1207
shon;0.004;90.001;1208
michal;0.004;90.004;1209
lynwood;0.004;90.008;1210
lindsay;0.004;90.011;1211
jewel;0.004;90.015;1212
jere;0.004;90.018;1213
hai;0.004;90.022;1214
elden;0.004;90.026;1215
dorsey;0.004;90.029;1216
darell;0.004;90.033;1217
broderick;0.004;90.036;1218
alonso;0.004;90.04;1219
buzz;0.001;90.03;1220
